rgb,thermal,label
./rgbt_balance/train/rgb/20190112_094422_857_R_1.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_1.jpg,./rgbt_balance/train/label/20190112_094422_857_R_1.png
./rgbt_balance/train/rgb/20190112_094422_857_R_20.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_20.jpg,./rgbt_balance/train/label/20190112_094422_857_R_20.png
./rgbt_balance/train/rgb/20190112_094422_857_R_21.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_21.jpg,./rgbt_balance/train/label/20190112_094422_857_R_21.png
./rgbt_balance/train/rgb/20190112_094422_857_R_22.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_22.jpg,./rgbt_balance/train/label/20190112_094422_857_R_22.png
./rgbt_balance/train/rgb/20190112_094422_857_R_23.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_23.jpg,./rgbt_balance/train/label/20190112_094422_857_R_23.png
./rgbt_balance/train/rgb/20190112_094422_857_R_24.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_24.jpg,./rgbt_balance/train/label/20190112_094422_857_R_24.png
./rgbt_balance/train/rgb/20190112_094422_857_R_25.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_25.jpg,./rgbt_balance/train/label/20190112_094422_857_R_25.png
./rgbt_balance/train/rgb/20190112_094422_857_R_30.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_30.jpg,./rgbt_balance/train/label/20190112_094422_857_R_30.png
./rgbt_balance/train/rgb/20190112_094422_857_R_31.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_31.jpg,./rgbt_balance/train/label/20190112_094422_857_R_31.png
./rgbt_balance/train/rgb/20190112_094422_857_R_32.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_32.jpg,./rgbt_balance/train/label/20190112_094422_857_R_32.png
./rgbt_balance/train/rgb/20190112_094422_857_R_33.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_33.jpg,./rgbt_balance/train/label/20190112_094422_857_R_33.png
./rgbt_balance/train/rgb/20190112_094422_857_R_34.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_34.jpg,./rgbt_balance/train/label/20190112_094422_857_R_34.png
./rgbt_balance/train/rgb/20190112_094422_857_R_35.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_35.jpg,./rgbt_balance/train/label/20190112_094422_857_R_35.png
./rgbt_balance/train/rgb/20190112_094422_857_R_40.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_40.jpg,./rgbt_balance/train/label/20190112_094422_857_R_40.png
./rgbt_balance/train/rgb/20190112_094422_857_R_41.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_41.jpg,./rgbt_balance/train/label/20190112_094422_857_R_41.png
./rgbt_balance/train/rgb/20190112_094422_857_R_42.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_42.jpg,./rgbt_balance/train/label/20190112_094422_857_R_42.png
./rgbt_balance/train/rgb/20190112_094422_857_R_43.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_43.jpg,./rgbt_balance/train/label/20190112_094422_857_R_43.png
./rgbt_balance/train/rgb/20190112_094422_857_R_44.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_44.jpg,./rgbt_balance/train/label/20190112_094422_857_R_44.png
./rgbt_balance/train/rgb/20190112_094422_857_R_45.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_45.jpg,./rgbt_balance/train/label/20190112_094422_857_R_45.png
./rgbt_balance/train/rgb/20190112_094422_857_R_70.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_70.jpg,./rgbt_balance/train/label/20190112_094422_857_R_70.png
./rgbt_balance/train/rgb/20190112_094422_857_R_71.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_71.jpg,./rgbt_balance/train/label/20190112_094422_857_R_71.png
./rgbt_balance/train/rgb/20190112_094422_857_R_72.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_72.jpg,./rgbt_balance/train/label/20190112_094422_857_R_72.png
./rgbt_balance/train/rgb/20190112_094422_857_R_73.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_73.jpg,./rgbt_balance/train/label/20190112_094422_857_R_73.png
./rgbt_balance/train/rgb/20190112_094422_857_R_74.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_74.jpg,./rgbt_balance/train/label/20190112_094422_857_R_74.png
./rgbt_balance/train/rgb/20190112_094422_857_R_75.jpg,./rgbt_balance/train/thermal/20190112_094422_857_R_75.jpg,./rgbt_balance/train/label/20190112_094422_857_R_75.png
./rgbt_balance/train/rgb/20190112_094428_871_R_0.jpg,./rgbt_balance/train/thermal/20190112_094428_871_R_0.jpg,./rgbt_balance/train/label/20190112_094428_871_R_0.png
./rgbt_balance/train/rgb/20190112_094428_871_R_1.jpg,./rgbt_balance/train/thermal/20190112_094428_871_R_1.jpg,./rgbt_balance/train/label/20190112_094428_871_R_1.png
./rgbt_balance/train/rgb/20190112_094428_871_R_2.jpg,./rgbt_balance/train/thermal/20190112_094428_871_R_2.jpg,./rgbt_balance/train/label/20190112_094428_871_R_2.png
./rgbt_balance/train/rgb/20190112_094428_871_R_3.jpg,./rgbt_balance/train/thermal/20190112_094428_871_R_3.jpg,./rgbt_balance/train/label/20190112_094428_871_R_3.png
./rgbt_balance/train/rgb/20190112_094428_871_R_4.jpg,./rgbt_balance/train/thermal/20190112_094428_871_R_4.jpg,./rgbt_balance/train/label/20190112_094428_871_R_4.png
./rgbt_balance/train/rgb/20190112_094428_871_R_5.jpg,./rgbt_balance/train/thermal/20190112_094428_871_R_5.jpg,./rgbt_balance/train/label/20190112_094428_871_R_5.png
./rgbt_balance/train/rgb/20190112_094428_871_R_6.jpg,./rgbt_balance/train/thermal/20190112_094428_871_R_6.jpg,./rgbt_balance/train/label/20190112_094428_871_R_6.png
./rgbt_balance/train/rgb/20190112_094428_871_R_7.jpg,./rgbt_balance/train/thermal/20190112_094428_871_R_7.jpg,./rgbt_balance/train/label/20190112_094428_871_R_7.png
./rgbt_balance/train/rgb/20190112_094433_975_R_0.jpg,./rgbt_balance/train/thermal/20190112_094433_975_R_0.jpg,./rgbt_balance/train/label/20190112_094433_975_R_0.png
./rgbt_balance/train/rgb/20190112_094433_975_R_1.jpg,./rgbt_balance/train/thermal/20190112_094433_975_R_1.jpg,./rgbt_balance/train/label/20190112_094433_975_R_1.png
./rgbt_balance/train/rgb/20190112_094433_975_R_2.jpg,./rgbt_balance/train/thermal/20190112_094433_975_R_2.jpg,./rgbt_balance/train/label/20190112_094433_975_R_2.png
./rgbt_balance/train/rgb/20190112_094433_975_R_3.jpg,./rgbt_balance/train/thermal/20190112_094433_975_R_3.jpg,./rgbt_balance/train/label/20190112_094433_975_R_3.png
./rgbt_balance/train/rgb/20190112_094433_975_R_4.jpg,./rgbt_balance/train/thermal/20190112_094433_975_R_4.jpg,./rgbt_balance/train/label/20190112_094433_975_R_4.png
./rgbt_balance/train/rgb/20190112_094433_975_R_5.jpg,./rgbt_balance/train/thermal/20190112_094433_975_R_5.jpg,./rgbt_balance/train/label/20190112_094433_975_R_5.png
./rgbt_balance/train/rgb/20190112_094433_975_R_6.jpg,./rgbt_balance/train/thermal/20190112_094433_975_R_6.jpg,./rgbt_balance/train/label/20190112_094433_975_R_6.png
./rgbt_balance/train/rgb/20190112_094433_975_R_7.jpg,./rgbt_balance/train/thermal/20190112_094433_975_R_7.jpg,./rgbt_balance/train/label/20190112_094433_975_R_7.png
./rgbt_balance/train/rgb/20190112_094440_982_R_0.jpg,./rgbt_balance/train/thermal/20190112_094440_982_R_0.jpg,./rgbt_balance/train/label/20190112_094440_982_R_0.png
./rgbt_balance/train/rgb/20190112_094440_982_R_1.jpg,./rgbt_balance/train/thermal/20190112_094440_982_R_1.jpg,./rgbt_balance/train/label/20190112_094440_982_R_1.png
./rgbt_balance/train/rgb/20190112_094440_982_R_2.jpg,./rgbt_balance/train/thermal/20190112_094440_982_R_2.jpg,./rgbt_balance/train/label/20190112_094440_982_R_2.png
./rgbt_balance/train/rgb/20190112_094440_982_R_3.jpg,./rgbt_balance/train/thermal/20190112_094440_982_R_3.jpg,./rgbt_balance/train/label/20190112_094440_982_R_3.png
./rgbt_balance/train/rgb/20190112_094440_982_R_4.jpg,./rgbt_balance/train/thermal/20190112_094440_982_R_4.jpg,./rgbt_balance/train/label/20190112_094440_982_R_4.png
./rgbt_balance/train/rgb/20190112_094440_982_R_5.jpg,./rgbt_balance/train/thermal/20190112_094440_982_R_5.jpg,./rgbt_balance/train/label/20190112_094440_982_R_5.png
./rgbt_balance/train/rgb/20190112_094440_982_R_6.jpg,./rgbt_balance/train/thermal/20190112_094440_982_R_6.jpg,./rgbt_balance/train/label/20190112_094440_982_R_6.png
./rgbt_balance/train/rgb/20190112_094440_982_R_7.jpg,./rgbt_balance/train/thermal/20190112_094440_982_R_7.jpg,./rgbt_balance/train/label/20190112_094440_982_R_7.png
./rgbt_balance/train/rgb/20190112_094444_051_R_0.jpg,./rgbt_balance/train/thermal/20190112_094444_051_R_0.jpg,./rgbt_balance/train/label/20190112_094444_051_R_0.png
./rgbt_balance/train/rgb/20190112_094444_051_R_1.jpg,./rgbt_balance/train/thermal/20190112_094444_051_R_1.jpg,./rgbt_balance/train/label/20190112_094444_051_R_1.png
./rgbt_balance/train/rgb/20190112_094444_051_R_2.jpg,./rgbt_balance/train/thermal/20190112_094444_051_R_2.jpg,./rgbt_balance/train/label/20190112_094444_051_R_2.png
./rgbt_balance/train/rgb/20190112_094444_051_R_3.jpg,./rgbt_balance/train/thermal/20190112_094444_051_R_3.jpg,./rgbt_balance/train/label/20190112_094444_051_R_3.png
./rgbt_balance/train/rgb/20190112_094444_051_R_4.jpg,./rgbt_balance/train/thermal/20190112_094444_051_R_4.jpg,./rgbt_balance/train/label/20190112_094444_051_R_4.png
./rgbt_balance/train/rgb/20190112_094444_051_R_5.jpg,./rgbt_balance/train/thermal/20190112_094444_051_R_5.jpg,./rgbt_balance/train/label/20190112_094444_051_R_5.png
./rgbt_balance/train/rgb/20190112_094444_051_R_6.jpg,./rgbt_balance/train/thermal/20190112_094444_051_R_6.jpg,./rgbt_balance/train/label/20190112_094444_051_R_6.png
./rgbt_balance/train/rgb/20190112_094444_051_R_7.jpg,./rgbt_balance/train/thermal/20190112_094444_051_R_7.jpg,./rgbt_balance/train/label/20190112_094444_051_R_7.png
./rgbt_balance/train/rgb/20190112_094449_047_R_00.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_00.jpg,./rgbt_balance/train/label/20190112_094449_047_R_00.png
./rgbt_balance/train/rgb/20190112_094449_047_R_01.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_01.jpg,./rgbt_balance/train/label/20190112_094449_047_R_01.png
./rgbt_balance/train/rgb/20190112_094449_047_R_02.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_02.jpg,./rgbt_balance/train/label/20190112_094449_047_R_02.png
./rgbt_balance/train/rgb/20190112_094449_047_R_03.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_03.jpg,./rgbt_balance/train/label/20190112_094449_047_R_03.png
./rgbt_balance/train/rgb/20190112_094449_047_R_04.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_04.jpg,./rgbt_balance/train/label/20190112_094449_047_R_04.png
./rgbt_balance/train/rgb/20190112_094449_047_R_05.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_05.jpg,./rgbt_balance/train/label/20190112_094449_047_R_05.png
./rgbt_balance/train/rgb/20190112_094449_047_R_10.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_10.jpg,./rgbt_balance/train/label/20190112_094449_047_R_10.png
./rgbt_balance/train/rgb/20190112_094449_047_R_11.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_11.jpg,./rgbt_balance/train/label/20190112_094449_047_R_11.png
./rgbt_balance/train/rgb/20190112_094449_047_R_12.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_12.jpg,./rgbt_balance/train/label/20190112_094449_047_R_12.png
./rgbt_balance/train/rgb/20190112_094449_047_R_13.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_13.jpg,./rgbt_balance/train/label/20190112_094449_047_R_13.png
./rgbt_balance/train/rgb/20190112_094449_047_R_14.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_14.jpg,./rgbt_balance/train/label/20190112_094449_047_R_14.png
./rgbt_balance/train/rgb/20190112_094449_047_R_15.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_15.jpg,./rgbt_balance/train/label/20190112_094449_047_R_15.png
./rgbt_balance/train/rgb/20190112_094449_047_R_20.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_20.jpg,./rgbt_balance/train/label/20190112_094449_047_R_20.png
./rgbt_balance/train/rgb/20190112_094449_047_R_21.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_21.jpg,./rgbt_balance/train/label/20190112_094449_047_R_21.png
./rgbt_balance/train/rgb/20190112_094449_047_R_22.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_22.jpg,./rgbt_balance/train/label/20190112_094449_047_R_22.png
./rgbt_balance/train/rgb/20190112_094449_047_R_23.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_23.jpg,./rgbt_balance/train/label/20190112_094449_047_R_23.png
./rgbt_balance/train/rgb/20190112_094449_047_R_24.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_24.jpg,./rgbt_balance/train/label/20190112_094449_047_R_24.png
./rgbt_balance/train/rgb/20190112_094449_047_R_25.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_25.jpg,./rgbt_balance/train/label/20190112_094449_047_R_25.png
./rgbt_balance/train/rgb/20190112_094449_047_R_30.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_30.jpg,./rgbt_balance/train/label/20190112_094449_047_R_30.png
./rgbt_balance/train/rgb/20190112_094449_047_R_31.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_31.jpg,./rgbt_balance/train/label/20190112_094449_047_R_31.png
./rgbt_balance/train/rgb/20190112_094449_047_R_32.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_32.jpg,./rgbt_balance/train/label/20190112_094449_047_R_32.png
./rgbt_balance/train/rgb/20190112_094449_047_R_33.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_33.jpg,./rgbt_balance/train/label/20190112_094449_047_R_33.png
./rgbt_balance/train/rgb/20190112_094449_047_R_34.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_34.jpg,./rgbt_balance/train/label/20190112_094449_047_R_34.png
./rgbt_balance/train/rgb/20190112_094449_047_R_35.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_35.jpg,./rgbt_balance/train/label/20190112_094449_047_R_35.png
./rgbt_balance/train/rgb/20190112_094449_047_R_40.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_40.jpg,./rgbt_balance/train/label/20190112_094449_047_R_40.png
./rgbt_balance/train/rgb/20190112_094449_047_R_41.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_41.jpg,./rgbt_balance/train/label/20190112_094449_047_R_41.png
./rgbt_balance/train/rgb/20190112_094449_047_R_42.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_42.jpg,./rgbt_balance/train/label/20190112_094449_047_R_42.png
./rgbt_balance/train/rgb/20190112_094449_047_R_43.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_43.jpg,./rgbt_balance/train/label/20190112_094449_047_R_43.png
./rgbt_balance/train/rgb/20190112_094449_047_R_44.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_44.jpg,./rgbt_balance/train/label/20190112_094449_047_R_44.png
./rgbt_balance/train/rgb/20190112_094449_047_R_45.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_45.jpg,./rgbt_balance/train/label/20190112_094449_047_R_45.png
./rgbt_balance/train/rgb/20190112_094449_047_R_50.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_50.jpg,./rgbt_balance/train/label/20190112_094449_047_R_50.png
./rgbt_balance/train/rgb/20190112_094449_047_R_51.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_51.jpg,./rgbt_balance/train/label/20190112_094449_047_R_51.png
./rgbt_balance/train/rgb/20190112_094449_047_R_52.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_52.jpg,./rgbt_balance/train/label/20190112_094449_047_R_52.png
./rgbt_balance/train/rgb/20190112_094449_047_R_53.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_53.jpg,./rgbt_balance/train/label/20190112_094449_047_R_53.png
./rgbt_balance/train/rgb/20190112_094449_047_R_54.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_54.jpg,./rgbt_balance/train/label/20190112_094449_047_R_54.png
./rgbt_balance/train/rgb/20190112_094449_047_R_55.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_55.jpg,./rgbt_balance/train/label/20190112_094449_047_R_55.png
./rgbt_balance/train/rgb/20190112_094449_047_R_60.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_60.jpg,./rgbt_balance/train/label/20190112_094449_047_R_60.png
./rgbt_balance/train/rgb/20190112_094449_047_R_61.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_61.jpg,./rgbt_balance/train/label/20190112_094449_047_R_61.png
./rgbt_balance/train/rgb/20190112_094449_047_R_62.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_62.jpg,./rgbt_balance/train/label/20190112_094449_047_R_62.png
./rgbt_balance/train/rgb/20190112_094449_047_R_63.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_63.jpg,./rgbt_balance/train/label/20190112_094449_047_R_63.png
./rgbt_balance/train/rgb/20190112_094449_047_R_64.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_64.jpg,./rgbt_balance/train/label/20190112_094449_047_R_64.png
./rgbt_balance/train/rgb/20190112_094449_047_R_65.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_65.jpg,./rgbt_balance/train/label/20190112_094449_047_R_65.png
./rgbt_balance/train/rgb/20190112_094449_047_R_70.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_70.jpg,./rgbt_balance/train/label/20190112_094449_047_R_70.png
./rgbt_balance/train/rgb/20190112_094449_047_R_71.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_71.jpg,./rgbt_balance/train/label/20190112_094449_047_R_71.png
./rgbt_balance/train/rgb/20190112_094449_047_R_72.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_72.jpg,./rgbt_balance/train/label/20190112_094449_047_R_72.png
./rgbt_balance/train/rgb/20190112_094449_047_R_73.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_73.jpg,./rgbt_balance/train/label/20190112_094449_047_R_73.png
./rgbt_balance/train/rgb/20190112_094449_047_R_74.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_74.jpg,./rgbt_balance/train/label/20190112_094449_047_R_74.png
./rgbt_balance/train/rgb/20190112_094449_047_R_75.jpg,./rgbt_balance/train/thermal/20190112_094449_047_R_75.jpg,./rgbt_balance/train/label/20190112_094449_047_R_75.png
./rgbt_balance/train/rgb/20190112_094453_160_R_0.jpg,./rgbt_balance/train/thermal/20190112_094453_160_R_0.jpg,./rgbt_balance/train/label/20190112_094453_160_R_0.png
./rgbt_balance/train/rgb/20190112_094453_160_R_1.jpg,./rgbt_balance/train/thermal/20190112_094453_160_R_1.jpg,./rgbt_balance/train/label/20190112_094453_160_R_1.png
./rgbt_balance/train/rgb/20190112_094453_160_R_2.jpg,./rgbt_balance/train/thermal/20190112_094453_160_R_2.jpg,./rgbt_balance/train/label/20190112_094453_160_R_2.png
./rgbt_balance/train/rgb/20190112_094453_160_R_3.jpg,./rgbt_balance/train/thermal/20190112_094453_160_R_3.jpg,./rgbt_balance/train/label/20190112_094453_160_R_3.png
./rgbt_balance/train/rgb/20190112_094453_160_R_4.jpg,./rgbt_balance/train/thermal/20190112_094453_160_R_4.jpg,./rgbt_balance/train/label/20190112_094453_160_R_4.png
./rgbt_balance/train/rgb/20190112_094453_160_R_5.jpg,./rgbt_balance/train/thermal/20190112_094453_160_R_5.jpg,./rgbt_balance/train/label/20190112_094453_160_R_5.png
./rgbt_balance/train/rgb/20190112_094453_160_R_6.jpg,./rgbt_balance/train/thermal/20190112_094453_160_R_6.jpg,./rgbt_balance/train/label/20190112_094453_160_R_6.png
./rgbt_balance/train/rgb/20190112_094453_160_R_7.jpg,./rgbt_balance/train/thermal/20190112_094453_160_R_7.jpg,./rgbt_balance/train/label/20190112_094453_160_R_7.png
./rgbt_balance/train/rgb/20190112_094458_157_R_00.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_00.jpg,./rgbt_balance/train/label/20190112_094458_157_R_00.png
./rgbt_balance/train/rgb/20190112_094458_157_R_01.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_01.jpg,./rgbt_balance/train/label/20190112_094458_157_R_01.png
./rgbt_balance/train/rgb/20190112_094458_157_R_02.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_02.jpg,./rgbt_balance/train/label/20190112_094458_157_R_02.png
./rgbt_balance/train/rgb/20190112_094458_157_R_03.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_03.jpg,./rgbt_balance/train/label/20190112_094458_157_R_03.png
./rgbt_balance/train/rgb/20190112_094458_157_R_04.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_04.jpg,./rgbt_balance/train/label/20190112_094458_157_R_04.png
./rgbt_balance/train/rgb/20190112_094458_157_R_05.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_05.jpg,./rgbt_balance/train/label/20190112_094458_157_R_05.png
./rgbt_balance/train/rgb/20190112_094458_157_R_10.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_10.jpg,./rgbt_balance/train/label/20190112_094458_157_R_10.png
./rgbt_balance/train/rgb/20190112_094458_157_R_11.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_11.jpg,./rgbt_balance/train/label/20190112_094458_157_R_11.png
./rgbt_balance/train/rgb/20190112_094458_157_R_12.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_12.jpg,./rgbt_balance/train/label/20190112_094458_157_R_12.png
./rgbt_balance/train/rgb/20190112_094458_157_R_13.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_13.jpg,./rgbt_balance/train/label/20190112_094458_157_R_13.png
./rgbt_balance/train/rgb/20190112_094458_157_R_14.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_14.jpg,./rgbt_balance/train/label/20190112_094458_157_R_14.png
./rgbt_balance/train/rgb/20190112_094458_157_R_15.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_15.jpg,./rgbt_balance/train/label/20190112_094458_157_R_15.png
./rgbt_balance/train/rgb/20190112_094458_157_R_20.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_20.jpg,./rgbt_balance/train/label/20190112_094458_157_R_20.png
./rgbt_balance/train/rgb/20190112_094458_157_R_21.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_21.jpg,./rgbt_balance/train/label/20190112_094458_157_R_21.png
./rgbt_balance/train/rgb/20190112_094458_157_R_22.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_22.jpg,./rgbt_balance/train/label/20190112_094458_157_R_22.png
./rgbt_balance/train/rgb/20190112_094458_157_R_23.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_23.jpg,./rgbt_balance/train/label/20190112_094458_157_R_23.png
./rgbt_balance/train/rgb/20190112_094458_157_R_24.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_24.jpg,./rgbt_balance/train/label/20190112_094458_157_R_24.png
./rgbt_balance/train/rgb/20190112_094458_157_R_25.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_25.jpg,./rgbt_balance/train/label/20190112_094458_157_R_25.png
./rgbt_balance/train/rgb/20190112_094458_157_R_30.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_30.jpg,./rgbt_balance/train/label/20190112_094458_157_R_30.png
./rgbt_balance/train/rgb/20190112_094458_157_R_31.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_31.jpg,./rgbt_balance/train/label/20190112_094458_157_R_31.png
./rgbt_balance/train/rgb/20190112_094458_157_R_32.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_32.jpg,./rgbt_balance/train/label/20190112_094458_157_R_32.png
./rgbt_balance/train/rgb/20190112_094458_157_R_33.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_33.jpg,./rgbt_balance/train/label/20190112_094458_157_R_33.png
./rgbt_balance/train/rgb/20190112_094458_157_R_34.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_34.jpg,./rgbt_balance/train/label/20190112_094458_157_R_34.png
./rgbt_balance/train/rgb/20190112_094458_157_R_35.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_35.jpg,./rgbt_balance/train/label/20190112_094458_157_R_35.png
./rgbt_balance/train/rgb/20190112_094458_157_R_40.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_40.jpg,./rgbt_balance/train/label/20190112_094458_157_R_40.png
./rgbt_balance/train/rgb/20190112_094458_157_R_41.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_41.jpg,./rgbt_balance/train/label/20190112_094458_157_R_41.png
./rgbt_balance/train/rgb/20190112_094458_157_R_42.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_42.jpg,./rgbt_balance/train/label/20190112_094458_157_R_42.png
./rgbt_balance/train/rgb/20190112_094458_157_R_43.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_43.jpg,./rgbt_balance/train/label/20190112_094458_157_R_43.png
./rgbt_balance/train/rgb/20190112_094458_157_R_44.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_44.jpg,./rgbt_balance/train/label/20190112_094458_157_R_44.png
./rgbt_balance/train/rgb/20190112_094458_157_R_45.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_45.jpg,./rgbt_balance/train/label/20190112_094458_157_R_45.png
./rgbt_balance/train/rgb/20190112_094458_157_R_50.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_50.jpg,./rgbt_balance/train/label/20190112_094458_157_R_50.png
./rgbt_balance/train/rgb/20190112_094458_157_R_51.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_51.jpg,./rgbt_balance/train/label/20190112_094458_157_R_51.png
./rgbt_balance/train/rgb/20190112_094458_157_R_52.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_52.jpg,./rgbt_balance/train/label/20190112_094458_157_R_52.png
./rgbt_balance/train/rgb/20190112_094458_157_R_53.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_53.jpg,./rgbt_balance/train/label/20190112_094458_157_R_53.png
./rgbt_balance/train/rgb/20190112_094458_157_R_54.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_54.jpg,./rgbt_balance/train/label/20190112_094458_157_R_54.png
./rgbt_balance/train/rgb/20190112_094458_157_R_55.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_55.jpg,./rgbt_balance/train/label/20190112_094458_157_R_55.png
./rgbt_balance/train/rgb/20190112_094458_157_R_60.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_60.jpg,./rgbt_balance/train/label/20190112_094458_157_R_60.png
./rgbt_balance/train/rgb/20190112_094458_157_R_61.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_61.jpg,./rgbt_balance/train/label/20190112_094458_157_R_61.png
./rgbt_balance/train/rgb/20190112_094458_157_R_62.jpg,./rgbt_balance/train/thermal/20190112_094458_157_R_62.jpg,./rgbt_balance/train/label/20190112_094458_157_R_62.png
